Cust_ID,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19
804867183,1,,,,,,,,,,,,,,,,,,
826068183,1,,,,,,,,,,,,,,,,,,
820044333,1,,,,,,,,,,,,,,,,,,
714211533,1,,,,,,,,,,,,,,,,,,
710287533,1,,,,,,,,,,,,,,,,,,
720603558,1,,,,,,,,,,,,,,,,,,
819258408,1,,,,,,,,,,,,,,,,,,
717664008,2,,,,,,,,,,,,,,,,,,
717437058,1,,,,,,,,,,,,,,,,,,
717327783,1,,,,,,,,,,,,,,,,,,
712887633,1,,,,,,,,,,,,,,,,,,
716129208,1,,,,,,,,,,,,,,,,,,
718037433,1,,,,,,,,,,,,,,,,,,
709839858,1,,,,,,,,,,,,,,,,,,
719686458,1,,,,,,,,,,,,,,,,,,
721434483,1,,,,,,,,,,,,,,,,,,
716096358,1,,,,,,,,,,,,,,,,,,
718244958,1,,,,,,,,,,,,,,,,,,
711315783,1,,,,,,,,,,,,,,,,,,
821296083,1,,,,,,,,,,,,,,,,,,
711562833,2,,,,,,,,,,,,,,,,,,
716447733,1,,,,,,,,,,,,,,,,,,
719591283,1,,,,,,,,,,,,,,,,,,
789911808,1,,,,,,,,,,,,,,,,,,
713195808,1,,,,,,,,,,,,,,,,,,
717866133,1,,,,,,,,,,,,,,,,,,
716670783,1,,,,,,,,,,,,,,,,,,
789197508,1,,,,,,,,,,,,,,,,,,
713108433,1,,,,,,,,,,,,,,,,,,
711403383,1,,,,,,,,,,,,,,,,,,
768212583,1,,,,,,,,,,,,,,,,,,
720181758,2,,,,,,,,,,,,,,,,,,
710632683,1,,,,,,,,,,,,,,,,,,
711836733,1,,,,,,,,,,,,,,,,,,
771183933,1,,,,,,,,,,,,,,,,,,
711327558,1,,,,,,,,,,,,,,,,,,
788971308,1,,,,,,,,,,,,,,,,,,
718950483,1,,,,,,,,,,,,,,,,,,
714278958,1,,,,,,,,,,,,,,,,,,
711817158,1,,,,,,,,,,,,,,,,,,
765824058,1,,,,,,,,,,,,,,,,,,
710109633,1,,,,,,,,,,,,,,,,,,
713643858,1,,,,,,,,,,,,,,,,,,
716399583,1,,,,,,,,,,,,,,,,,,
714516783,1,,,,,,,,,,,,,,,,,,
710490708,1,,,,,,,,,,,,,,,,,,
780662133,1,,,,,,,,,,,,,,,,,,
715389708,1,,,,,,,,,,,,,,,,,,
789607983,1,,,,,,,,,,,,,,,,,,
720171033,1,,,,,,,,,,,,,,,,,,
815104608,1,,,,,,,,,,,,,,,,,,
719660658,1,,,,,,,,,,,,,,,,,,
714159858,1,,,,,,,,,,,,,,,,,,
714225333,1,,,,,,,,,,,,,,,,,,
712204308,1,,,,,,,,,,,,,,,,,,
718468158,1,,,,,,,,,,,,,,,,,,
711575058,1,,,,,,,,,,,,,,,,,,
735417408,1,,,,,,,,,,,,,,,,,,
717171408,1,,,,,,,,,,,,,,,,,,
814312308,1,,,,,,,,,,,,,,,,,,
711786108,1,,,,,,,,,,,,,,,,,,
712905708,1,,,,,,,,,,,,,,,,,,
720050208,1,,,,,,,,,,,,,,,,,,
793952133,1,,,,,,,,,,,,,,,,,,
798140283,1,,,,,,,,,,,,,,,,,,
720427683,2,,,,,,,,,,,,,,,,,,
789970233,1,,,,,,,,,,,,,,,,,,
713893308,1,,,,,,,,,,,,,,,,,,
718843608,1,,,,,,,,,,,,,,,,,,
752085108,1,,,,,,,,,,,,,,,,,,
789435783,1,,,,,,,,,,,,,,,,,,
711032058,1,,,,,,,,,,,,,,,,,,
784719708,1,,,,,,,,,,,,,,,,,,
804663258,1,,,,,,,,,,,,,,,,,,
716900433,1,,,,,,,,,,,,,,,,,,
720909408,1,,,,,,,,,,,,,,,,,,
712187808,1,,,,,,,,,,,,,,,,,,
718428033,1,,,,,,,,,,,,,,,,,,
714892533,1,,,,,,,,,,,,,,,,,,
714985458,1,,,,,,,,,,,,,,,,,,
716647983,1,,,,,,,,,,,,,,,,,,
712340733,1,,,,,,,,,,,,,,,,,,
719293533,1,,,,,,,,,,,,,,,,,,
715257708,1,,,,,,,,,,,,,,,,,,
708331758,1,,,,,,,,,,,,,,,,,,
709501683,1,,,,,,,,,,,,,,,,,,
711692508,2,,,,,,,,,,,,,,,,,,
715612983,1,,,,,,,,,,,,,,,,,,
709674333,1,,,,,,,,,,,,,,,,,,
805522758,1,,,,,,,,,,,,,,,,,,
781013958,1,,,,,,,,,,,,,,,,,,
717495258,1,,,,,,,,,,,,,,,,,,
795052083,1,,,,,,,,,,,,,,,,,,
773389908,1,,,,,,,,,,,,,,,,,,
719320833,1,,,,,,,,,,,,,,,,,,
816843933,1,,,,,,,,,,,,,,,,,,
789196158,1,,,,,,,,,,,,,,,,,,
717930483,2,,,,,,,,,,,,,,,,,,
773442258,1,,,,,,,,,,,,,,,,,,
719872833,1,,,,,,,,,,,,,,,,,,
721491258,1,,,,,,,,,,,,,,,,,,
770575233,1,,,,,,,,,,,,,,,,,,
715800708,1,,,,,,,,,,,,,,,,,,
719996958,1,,,,,,,,,,,,,,,,,,
719889408,1,,,,,,,,,,,,,,,,,,
708811233,1,,,,,,,,,,,,,,,,,,
794627208,1,,,,,,,,,,,,,,,,,,
719020983,1,,,,,,,,,,,,,,,,,,
719131533,1,,,,,,,,,,,,,,,,,,
710449983,1,,,,,,,,,,,,,,,,,,
715651833,2,,,,,,,,,,,,,,,,,,
720714933,1,,,,,,,,,,,,,,,,,,
789170283,1,,,,,,,,,,,,,,,,,,
810201783,1,,,,,,,,,,,,,,,,,,
715517733,2,,,,,,,,,,,,,,,,,,
709042908,1,,,,,,,,,,,,,,,,,,
715023333,1,,,,,,,,,,,,,,,,,,
720801033,1,,,,,,,,,,,,,,,,,,
714345783,1,,,,,,,,,,,,,,,,,,
779209083,1,,,,,,,,,,,,,,,,,,
713972658,1,,,,,,,,,,,,,,,,,,
710782458,1,,,,,,,,,,,,,,,,,,
711142308,1,,,,,,,,,,,,,,,,,,
824789283,1,,,,,,,,,,,,,,,,,,
715187733,1,,,,,,,,,,,,,,,,,,
721014858,1,,,,,,,,,,,,,,,,,,
710363433,1,,,,,,,,,,,,,,,,,,
715479483,1,,,,,,,,,,,,,,,,,,
708243483,1,,,,,,,,,,,,,,,,,,
714770808,1,,,,,,,,,,,,,,,,,,
720626058,1,,,,,,,,,,,,,,,,,,
709185108,1,,,,,,,,,,,,,,,,,,
719596908,1,,,,,,,,,,,,,,,,,,
719273733,1,,,,,,,,,,,,,,,,,,
717348258,1,,,,,,,,,,,,,,,,,,
770882508,1,,,,,,,,,,,,,,,,,,
799026633,1,,,,,,,,,,,,,,,,,,
718777008,1,,,,,,,,,,,,,,,,,,
713352183,1,,,,,,,,,,,,,,,,,,
716128083,1,,,,,,,,,,,,,,,,,,
721288158,1,,,,,,,,,,,,,,,,,,
757881258,1,,,,,,,,,,,,,,,,,,
715843533,1,,,,,,,,,,,,,,,,,,
717234183,1,,,,,,,,,,,,,,,,,,
717260058,1,,,,,,,,,,,,,,,,,,
709710783,1,,,,,,,,,,,,,,,,,,
787284858,1,,,,,,,,,,,,,,,,,,
815845758,1,,,,,,,,,,,,,,,,,,
720639783,1,,,,,,,,,,,,,,,,,,
713331408,1,,,,,,,,,,,,,,,,,,
778693458,2,,,,,,,,,,,,,,,,,,
788610258,1,,,,,,,,,,,,,,,,,,
711173883,1,,,,,,,,,,,,,,,,,,
717628608,1,,,,,,,,,,,,,,,,,,
789261558,1,,,,,,,,,,,,,,,,,,
770647233,1,,,,,,,,,,,,,,,,,,
712826208,1,,,,,,,,,,,,,,,,,,
718181433,1,,,,,,,,,,,,,,,,,,
714460683,1,,,,,,,,,,,,,,,,,,
716460933,1,,,,,,,,,,,,,,,,,,
710787708,1,,,,,,,,,,,,,,,,,,
713800158,1,,,,,,,,,,,,,,,,,,
712551258,2,,,,,,,,,,,,,,,,,,
715379133,1,,,,,,,,,,,,,,,,,,
712091433,1,,,,,,,,,,,,,,,,,,
771756333,1,,,,,,,,,,,,,,,,,,
779895108,1,,,,,,,,,,,,,,,,,,
771976683,1,,,,,,,,,,,,,,,,,,
716800908,1,,,,,,,,,,,,,,,,,,
789413958,1,,,,,,,,,,,,,,,,,,
711574008,1,,,,,,,,,,,,,,,,,,
714138408,1,,,,,,,,,,,,,,,,,,
709334658,1,,,,,,,,,,,,,,,,,,
709564683,2,,,,,,,,,,,,,,,,,,
772292358,2,,,,,,,,,,,,,,,,,,
712933083,1,,,,,,,,,,,,,,,,,,
710497608,1,,,,,,,,,,,,,,,,,,
721443408,1,,,,,,,,,,,,,,,,,,
709149408,1,,,,,,,,,,,,,,,,,,
708446808,1,,,,,,,,,,,,,,,,,,
824192658,1,,,,,,,,,,,,,,,,,,
711625683,1,,,,,,,,,,,,,,,,,,
717487983,1,,,,,,,,,,,,,,,,,,
717301908,1,,,,,,,,,,,,,,,,,,
718435158,1,,,,,,,,,,,,,,,,,,
714797733,1,,,,,,,,,,,,,,,,,,
719213133,1,,,,,,,,,,,,,,,,,,
798962058,1,,,,,,,,,,,,,,,,,,
718970058,1,,,,,,,,,,,,,,,,,,
713021208,2,,,,,,,,,,,,,,,,,,
810856833,1,,,,,,,,,,,,,,,,,,
787868958,1,,,,,,,,,,,,,,,,,,
708161133,1,,,,,,,,,,,,,,,,,,
708174708,1,,,,,,,,,,,,,,,,,,
708735183,1,,,,,,,,,,,,,,,,,,
708445608,1,,,,,,,,,,,,,,,,,,
778943883,1,,,,,,,,,,,,,,,,,,
788810658,1,,,,,,,,,,,,,,,,,,
789050883,1,,,,,,,,,,,,,,,,,,
714531108,1,,,,,,,,,,,,,,,,,,
711635358,1,,,,,,,,,,,,,,,,,,
803648508,1,,,,,,,,,,,,,,,,,,
813200058,1,,,,,,,,,,,,,,,,,,
805261983,1,,,,,,,,,,,,,,,,,,
715206408,1,,,,,,,,,,,,,,,,,,
788684508,1,,,,,,,,,,,,,,,,,,
737933883,1,,,,,,,,,,,,,,,,,,
768655158,1,,,,,,,,,,,,,,,,,,
774437583,1,,,,,,,,,,,,,,,,,,
713104458,2,,,,,,,,,,,,,,,,,,
715462008,1,,,,,,,,,,,,,,,,,,
715366083,2,,,,,,,,,,,,,,,,,,
712322058,1,,,,,,,,,,,,,,,,,,
719737833,1,,,,,,,,,,,,,,,,,,
789530208,1,,,,,,,,,,,,,,,,,,
717885183,1,,,,,,,,,,,,,,,,,,
716244033,2,,,,,,,,,,,,,,,,,,
711614658,1,,,,,,,,,,,,,,,,,,
804598908,1,,,,,,,,,,,,,,,,,,
719161683,1,,,,,,,,,,,,,,,,,,
719327808,1,,,,,,,,,,,,,,,,,,
714038433,1,,,,,,,,,,,,,,,,,,
710129283,1,,,,,,,,,,,,,,,,,,
709367433,1,,,,,,,,,,,,,,,,,,
719729433,1,,,,,,,,,,,,,,,,,,
717192933,1,,,,,,,,,,,,,,,,,,
711734508,1,,,,,,,,,,,,,,,,,,
715153158,1,,,,,,,,,,,,,,,,,,
712149033,1,,,,,,,,,,,,,,,,,,
713901108,1,,,,,,,,,,,,,,,,,,
719415858,1,,,,,,,,,,,,,,,,,,
719385558,1,,,,,,,,,,,,,,,,,,
779528658,1,,,,,,,,,,,,,,,,,,
721508283,1,,,,,,,,,,,,,,,,,,
757753083,1,,,,,,,,,,,,,,,,,,
797753283,1,,,,,,,,,,,,,,,,,,
807523008,1,,,,,,,,,,,,,,,,,,
711416958,1,,,,,,,,,,,,,,,,,,
780865308,1,,,,,,,,,,,,,,,,,,
708423933,1,,,,,,,,,,,,,,,,,,
714321408,1,,,,,,,,,,,,,,,,,,
771852483,1,,,,,,,,,,,,,,,,,,
708185208,1,,,,,,,,,,,,,,,,,,
714920208,1,,,,,,,,,,,,,,,,,,
789952158,1,,,,,,,,,,,,,,,,,,
713237958,1,,,,,,,,,,,,,,,,,,
715956258,1,,,,,,,,,,,,,,,,,,
769196433,1,,,,,,,,,,,,,,,,,,
778942233,1,,,,,,,,,,,,,,,,,,
708651933,1,,,,,,,,,,,,,,,,,,
720467583,1,,,,,,,,,,,,,,,,,,
716549058,1,,,,,,,,,,,,,,,,,,
713533983,1,,,,,,,,,,,,,,,,,,
787463508,2,,,,,,,,,,,,,,,,,,
710256708,1,,,,,,,,,,,,,,,,,,
708980283,1,,,,,,,,,,,,,,,,,,
719484408,1,,,,,,,,,,,,,,,,,,
710023233,1,,,,,,,,,,,,,,,,,,
789101883,1,,,,,,,,,,,,,,,,,,
778381608,2,,,,,,,,,,,,,,,,,,
787492908,1,,,,,,,,,,,,,,,,,,
709932558,1,,,,,,,,,,,,,,,,,,
780219483,1,,,,,,,,,,,,,,,,,,
708590658,1,,,,,,,,,,,,,,,,,,
715143333,1,,,,,,,,,,,,,,,,,,
801048483,1,,,,,,,,,,,,,,,,,,
711913833,1,,,,,,,,,,,,,,,,,,
715413483,1,,,,,,,,,,,,,,,,,,
715750758,1,,,,,,,,,,,,,,,,,,
714062958,1,,,,,,,,,,,,,,,,,,
710458758,1,,,,,,,,,,,,,,,,,,
719494983,1,,,,,,,,,,,,,,,,,,
710586483,2,,,,,,,,,,,,,,,,,,
772637058,1,,,,,,,,,,,,,,,,,,
718229133,1,,,,,,,,,,,,,,,,,,
718423533,1,,,,,,,,,,,,,,,,,,
781089708,1,,,,,,,,,,,,,,,,,,
773082033,1,,,,,,,,,,,,,,,,,,
815288583,1,,,,,,,,,,,,,,,,,,
720431433,1,,,,,,,,,,,,,,,,,,
709164408,2,,,,,,,,,,,,,,,,,,
710567508,1,,,,,,,,,,,,,,,,,,
719427333,1,,,,,,,,,,,,,,,,,,
714765408,1,,,,,,,,,,,,,,,,,,
709785783,2,,,,,,,,,,,,,,,,,,
809290308,1,,,,,,,,,,,,,,,,,,
779598183,1,,,,,,,,,,,,,,,,,,
779783508,1,,,,,,,,,,,,,,,,,,
719568333,1,,,,,,,,,,,,,,,,,,
719207733,1,,,,,,,,,,,,,,,,,,
715533108,1,,,,,,,,,,,,,,,,,,
714816258,1,,,,,,,,,,,,,,,,,,
787573683,1,,,,,,,,,,,,,,,,,,
804310758,1,,,,,,,,,,,,,,,,,,
792912708,1,,,,,,,,,,,,,,,,,,
719078283,1,,,,,,,,,,,,,,,,,,
708620283,1,,,,,,,,,,,,,,,,,,
770985633,1,,,,,,,,,,,,,,,,,,
780094008,1,,,,,,,,,,,,,,,,,,
716420358,1,,,,,,,,,,,,,,,,,,
825756333,1,,,,,,,,,,,,,,,,,,
755273658,1,,,,,,,,,,,,,,,,,,
709096908,1,,,,,,,,,,,,,,,,,,
714840858,1,,,,,,,,,,,,,,,,,,
721205508,1,,,,,,,,,,,,,,,,,,
786493908,1,,,,,,,,,,,,,,,,,,
803963808,1,,,,,,,,,,,,,,,,,,
806170158,1,,,,,,,,,,,,,,,,,,
751469808,1,,,,,,,,,,,,,,,,,,
721055058,1,,,,,,,,,,,,,,,,,,
709794333,1,,,,,,,,,,,,,,,,,,
718361583,1,,,,,,,,,,,,,,,,,,
714327183,1,,,,,,,,,,,,,,,,,,
808909008,1,,,,,,,,,,,,,,,,,,
716207508,1,,,,,,,,,,,,,,,,,,
768965208,1,,,,,,,,,,,,,,,,,,
720185058,2,,,,,,,,,,,,,,,,,,
715220508,1,,,,,,,,,,,,,,,,,,
712112733,1,,,,,,,,,,,,,,,,,,
712298883,1,,,,,,,,,,,,,,,,,,
717813558,2,,,,,,,,,,,,,,,,,,
716823408,1,,,,,,,,,,,,,,,,,,
719089383,1,,,,,,,,,,,,,,,,,,
710039208,1,,,,,,,,,,,,,,,,,,
780237033,1,,,,,,,,,,,,,,,,,,
720986958,1,,,,,,,,,,,,,,,,,,
709473708,1,,,,,,,,,,,,,,,,,,
708593883,1,,,,,,,,,,,,,,,,,,
710241858,1,,,,,,,,,,,,,,,,,,
715392558,1,,,,,,,,,,,,,,,,,,
717399183,1,,,,,,,,,,,,,,,,,,
817925058,1,,,,,,,,,,,,,,,,,,
716029158,1,,,,,,,,,,,,,,,,,,
715043508,1,,,,,,,,,,,,,,,,,,
716610558,1,,,,,,,,,,,,,,,,,,
716768808,1,,,,,,,,,,,,,,,,,,
795810633,1,,,,,,,,,,,,,,,,,,
779925033,1,,,,,,,,,,,,,,,,,,
790225758,1,,,,,,,,,,,,,,,,,,
713879283,1,,,,,,,,,,,,,,,,,,
715968858,1,,,,,,,,,,,,,,,,,,
767687208,1,,,,,,,,,,,,,,,,,,
778728783,1,,,,,,,,,,,,,,,,,,
713637783,1,,,,,,,,,,,,,,,,,,
718162908,1,,,,,,,,,,,,,,,,,,
708664008,1,,,,,,,,,,,,,,,,,,
711929058,1,,,,,,,,,,,,,,,,,,
770781558,1,,,,,,,,,,,,,,,,,,
790048158,1,,,,,,,,,,,,,,,,,,
721258158,1,,,,,,,,,,,,,,,,,,
786480183,1,,,,,,,,,,,,,,,,,,
721378008,1,,,,,,,,,,,,,,,,,,
786566733,1,,,,,,,,,,,,,,,,,,
794551383,1,,,,,,,,,,,,,,,,,,
820981383,1,,,,,,,,,,,,,,,,,,
713366583,1,,,,,,,,,,,,,,,,,,
767311008,1,,,,,,,,,,,,,,,,,,
716624133,1,,,,,,,,,,,,,,,,,,
712727283,1,,,,,,,,,,,,,,,,,,
716059608,1,,,,,,,,,,,,,,,,,,
708292833,1,,,,,,,,,,,,,,,,,,
720013083,1,,,,,,,,,,,,,,,,,,
710540883,1,,,,,,,,,,,,,,,,,,
709212183,1,,,,,,,,,,,,,,,,,,
713424108,1,,,,,,,,,,,,,,,,,,
718476033,1,,,,,,,,,,,,,,,,,,
815001108,1,,,,,,,,,,,,,,,,,,
709802208,1,,,,,,,,,,,,,,,,,,
713445183,1,,,,,,,,,,,,,,,,,,
717310458,1,,,,,,,,,,,,,,,,,,
789158433,1,,,,,,,,,,,,,,,,,,
788761608,1,,,,,,,,,,,,,,,,,,
709916058,1,,,,,,,,,,,,,,,,,,
789804933,1,,,,,,,,,,,,,,,,,,
780070833,1,,,,,,,,,,,,,,,,,,
772776033,1,,,,,,,,,,,,,,,,,,
719804208,1,,,,,,,,,,,,,,,,,,
715077483,1,,,,,,,,,,,,,,,,,,
717000858,1,,,,,,,,,,,,,,,,,,
792402483,1,,,,,,,,,,,,,,,,,,
712973733,1,,,,,,,,,,,,,,,,,,
813213558,1,,,,,,,,,,,,,,,,,,
718215033,1,,,,,,,,,,,,,,,,,,
717207408,1,,,,,,,,,,,,,,,,,,
711426033,1,,,,,,,,,,,,,,,,,,
719233833,1,,,,,,,,,,,,,,,,,,
716864733,1,,,,,,,,,,,,,,,,,,
821168733,1,,,,,,,,,,,,,,,,,,
710135058,1,,,,,,,,,,,,,,,,,,
720228708,1,,,,,,,,,,,,,,,,,,
718618458,1,,,,,,,,,,,,,,,,,,
719470458,2,,,,,,,,,,,,,,,,,,
719587158,1,,,,,,,,,,,,,,,,,,
715499808,1,,,,,,,,,,,,,,,,,,
718589133,1,,,,,,,,,,,,,,,,,,
789235383,1,,,,,,,,,,,,,,,,,,
773364483,1,,,,,,,,,,,,,,,,,,
713548158,1,,,,,,,,,,,,,,,,,,
720264783,1,,,,,,,,,,,,,,,,,,
715319958,2,,,,,,,,,,,,,,,,,,
710528583,1,,,,,,,,,,,,,,,,,,
809990883,1,,,,,,,,,,,,,,,,,,
714412308,2,,,,,,,,,,,,,,,,,,
772303458,1,,,,,,,,,,,,,,,,,,
721243083,2,,,,,,,,,,,,,,,,,,
711990933,1,,,,,,,,,,,,,,,,,,
819977058,1,,,,,,,,,,,,,,,,,,
721467258,1,,,,,,,,,,,,,,,,,,
719976558,1,,,,,,,,,,,,,,,,,,
718824783,1,,,,,,,,,,,,,,,,,,
713303733,1,,,,,,,,,,,,,,,,,,
711129483,1,,,,,,,,,,,,,,,,,,
779618433,1,,,,,,,,,,,,,,,,,,
797757333,1,,,,,,,,,,,,,,,,,,
814497483,1,,,,,,,,,,,,,,,,,,
709623483,1,,,,,,,,,,,,,,,,,,
709056558,1,,,,,,,,,,,,,,,,,,
708238833,1,,,,,,,,,,,,,,,,,,
813261408,1,,,,,,,,,,,,,,,,,,
720424608,1,,,,,,,,,,,,,,,,,,
798022683,2,,,,,,,,,,,,,,,,,,
769756983,1,,,,,,,,,,,,,,,,,,
712674183,1,,,,,,,,,,,,,,,,,,
708900408,1,,,,,,,,,,,,,,,,,,
713625483,1,,,,,,,,,,,,,,,,,,
716869458,1,,,,,,,,,,,,,,,,,,
788723133,1,,,,,,,,,,,,,,,,,,
794462133,1,,,,,,,,,,,,,,,,,,
712604133,1,,,,,,,,,,,,,,,,,,
714397983,1,,,,,,,,,,,,,,,,,,
788269158,1,,,,,,,,,,,,,,,,,,
715898058,1,,,,,,,,,,,,,,,,,,
711906033,1,,,,,,,,,,,,,,,,,,
711367308,1,,,,,,,,,,,,,,,,,,
790186458,1,,,,,,,,,,,,,,,,,,
712040433,1,,,,,,,,,,,,,,,,,,
709616958,1,,,,,,,,,,,,,,,,,,
714633858,1,,,,,,,,,,,,,,,,,,
794818833,1,,,,,,,,,,,,,,,,,,
711219333,1,,,,,,,,,,,,,,,,,,
713384508,1,,,,,,,,,,,,,,,,,,
772514808,1,,,,,,,,,,,,,,,,,,
710808108,1,,,,,,,,,,,,,,,,,,
778973658,1,,,,,,,,,,,,,,,,,,
712005108,1,,,,,,,,,,,,,,,,,,
804577833,1,,,,,,,,,,,,,,,,,,
715028283,1,,,,,,,,,,,,,,,,,,
789786258,1,,,,,,,,,,,,,,,,,,
715421058,1,,,,,,,,,,,,,,,,,,
797166633,1,,,,,,,,,,,,,,,,,,
711041508,1,,,,,,,,,,,,,,,,,,
712847208,1,,,,,,,,,,,,,,,,,,
779174133,1,,,,,,,,,,,,,,,,,,
715680933,1,,,,,,,,,,,,,,,,,,
770871708,1,,,,,,,,,,,,,,,,,,
772643058,1,,,,,,,,,,,,,,,,,,
718199133,1,,,,,,,,,,,,,,,,,,
721475133,1,,,,,,,,,,,,,,,,,,
766322883,1,,,,,,,,,,,,,,,,,,
771197433,1,,,,,,,,,,,,,,,,,,
709516458,1,,,,,,,,,,,,,,,,,,
716456808,1,,,,,,,,,,,,,,,,,,
716819958,1,,,,,,,,,,,,,,,,,,
779449308,1,,,,,,,,,,,,,,,,,,
784891458,1,,,,,,,,,,,,,,,,,,
790004883,1,,,,,,,,,,,,,,,,,,
770262183,1,,,,,,,,,,,,,,,,,,
715277583,1,,,,,,,,,,,,,,,,,,
815510883,1,,,,,,,,,,,,,,,,,,
713997183,1,,,,,,,,,,,,,,,,,,
715107033,1,,,,,,,,,,,,,,,,,,
720706008,1,,,,,,,,,,,,,,,,,,
710108133,1,,,,,,,,,,,,,,,,,,
718983333,1,,,,,,,,,,,,,,,,,,
714030183,1,,,,,,,,,,,,,,,,,,
710496708,1,,,,,,,,,,,,,,,,,,
714935883,1,,,,,,,,,,,,,,,,,,
718972758,1,,,,,,,,,,,,,,,,,,
711827958,1,,,,,,,,,,,,,,,,,,
778724058,1,,,,,,,,,,,,,,,,,,
809620833,1,,,,,,,,,,,,,,,,,,
718920708,1,,,,,,,,,,,,,,,,,,
771051783,1,,,,,,,,,,,,,,,,,,
715970133,1,,,,,,,,,,,,,,,,,,
806889633,1,,,,,,,,,,,,,,,,,,
717338733,1,,,,,,,,,,,,,,,,,,
779223858,1,,,,,,,,,,,,,,,,,,
769980333,1,,,,,,,,,,,,,,,,,,
716112933,2,,,,,,,,,,,,,,,,,,
788783133,1,,,,,,,,,,,,,,,,,,
816325533,1,,,,,,,,,,,,,,,,,,
720113433,1,,,,,,,,,,,,,,,,,,
717233058,1,,,,,,,,,,,,,,,,,,
710233683,1,,,,,,,,,,,,,,,,,,
778327908,1,,,,,,,,,,,,,,,,,,
716400633,1,,,,,,,,,,,,,,,,,,
787488108,1,,,,,,,,,,,,,,,,,,
771649083,1,,,,,,,,,,,,,,,,,,
789853533,2,,,,,,,,,,,,,,,,,,
806256333,2,,,,,,,,,,,,,,,,,,
796336833,1,,,,,,,,,,,,,,,,,,
713763633,1,,,,,,,,,,,,,,,,,,
710942358,1,,,,,,,,,,,,,,,,,,
713974533,1,,,,,,,,,,,,,,,,,,
787231233,1,,,,,,,,,,,,,,,,,,
719810583,1,,,,,,,,,,,,,,,,,,
717124983,1,,,,,,,,,,,,,,,,,,
787523283,1,,,,,,,,,,,,,,,,,,
719493858,1,,,,,,,,,,,,,,,,,,
709897983,1,,,,,,,,,,,,,,,,,,
717225258,1,,,,,,,,,,,,,,,,,,
803148033,1,,,,,,,,,,,,,,,,,,
779474958,1,,,,,,,,,,,,,,,,,,
712060158,1,,,,,,,,,,,,,,,,,,
713292933,1,,,,,,,,,,,,,,,,,,
710982858,1,,,,,,,,,,,,,,,,,,
714542058,1,,,,,,,,,,,,,,,,,,
712319058,1,,,,,,,,,,,,,,,,,,
744483633,1,,,,,,,,,,,,,,,,,,
714947883,1,,,,,,,,,,,,,,,,,,
788776908,1,,,,,,,,,,,,,,,,,,
714802458,1,,,,,,,,,,,,,,,,,,
721485708,1,,,,,,,,,,,,,,,,,,
716378658,1,,,,,,,,,,,,,,,,,,
713375658,1,,,,,,,,,,,,,,,,,,
717828108,1,,,,,,,,,,,,,,,,,,
788784258,1,,,,,,,,,,,,,,,,,,
718875483,1,,,,,,,,,,,,,,,,,,
811111083,1,,,,,,,,,,,,,,,,,,
715749108,1,,,,,,,,,,,,,,,,,,
780197133,1,,,,,,,,,,,,,,,,,,
719146008,2,,,,,,,,,,,,,,,,,,
717727308,1,,,,,,,,,,,,,,,,,,
718445883,1,,,,,,,,,,,,,,,,,,
795997908,1,,,,,,,,,,,,,,,,,,
710159658,1,,,,,,,,,,,,,,,,,,
716068683,1,,,,,,,,,,,,,,,,,,
778844433,1,,,,,,,,,,,,,,,,,,
715161633,1,,,,,,,,,,,,,,,,,,
773270058,1,,,,,,,,,,,,,,,,,,
714120258,1,,,,,,,,,,,,,,,,,,
720076458,1,,,,,,,,,,,,,,,,,,
720693033,2,,,,,,,,,,,,,,,,,,
719978583,1,,,,,,,,,,,,,,,,,,
712784058,2,,,,,,,,,,,,,,,,,,
717261708,1,,,,,,,,,,,,,,,,,,
803665983,1,,,,,,,,,,,,,,,,,,
815838633,1,,,,,,,,,,,,,,,,,,
826706208,1,,,,,,,,,,,,,,,,,,
721218408,1,,,,,,,,,,,,,,,,,,
779484408,1,,,,,,,,,,,,,,,,,,
710416533,1,,,,,,,,,,,,,,,,,,
719706483,1,,,,,,,,,,,,,,,,,,
712206858,1,,,,,,,,,,,,,,,,,,
709886583,1,,,,,,,,,,,,,,,,,,
711040758,1,,,,,,,,,,,,,,,,,,
817197333,1,,,,,,,,,,,,,,,,,,
718929708,1,,,,,,,,,,,,,,,,,,
721150833,1,,,,,,,,,,,,,,,,,,
714514983,1,,,,,,,,,,,,,,,,,,
779888658,1,,,,,,,,,,,,,,,,,,
715883358,1,,,,,,,,,,,,,,,,,,
713363583,1,,,,,,,,,,,,,,,,,,
772935108,1,,,,,,,,,,,,,,,,,,
820075983,1,,,,,,,,,,,,,,,,,,
721502958,1,,,,,,,,,,,,,,,,,,
708596283,1,,,,,,,,,,,,,,,,,,
710325258,1,,,,,,,,,,,,,,,,,,
708823908,1,,,,,,,,,,,,,,,,,,
826401858,1,,,,,,,,,,,,,,,,,,
709554483,1,,,,,,,,,,,,,,,,,,
710545158,1,,,,,,,,,,,,,,,,,,
788621658,1,,,,,,,,,,,,,,,,,,
716713533,1,,,,,,,,,,,,,,,,,,
712338033,1,,,,,,,,,,,,,,,,,,
711639708,1,,,,,,,,,,,,,,,,,,
720216108,1,,,,,,,,,,,,,,,,,,
718708908,1,,,,,,,,,,,,,,,,,,
802890333,1,,,,,,,,,,,,,,,,,,
